customer_id,age,gender,city_population,household_size,annual_income,education_level,employment_status,tenure_months,main_account_type,number_of_accounts,num_standard_accounts,num_savings_accounts,num_student_accounts,num_business_accounts,number_of_debit_cards,number_of_credit_cards,total_loan_amount,number_of_loans,current_balance,days_from_last_transaction,avg_monthly_balance_3m,avg_monthly_balance_12m,avg_monthly_spend_3m,avg_monthly_spend_12m,transaction_count_3m,transaction_count_12m,transaction_volume_3m,transaction_volume_12m,declined_transactions_3m,declined_transactions_12m,credit_limit,revolving_balance,credit_utilization_ratio,loan_payments_3m,loan_payments_12m,complaints_3m,complaints_12m,support_contacts_3m,support_contacts_12m,last_support_contact_days,received_satisfaction_survey,filled_satisfaction_survey,nps_segment,days_from_last_login,days_from_last_web_login,days_from_last_app_login,mobile_app_logins_3m,mobile_app_logins_12m,online_banking_logins_3m,online_banking_logins_12m,avg_time_spent_per_login_minutes_3m,avg_time_spent_per_login_minutes_12m,push_clicks_3m,push_clicks_12m,marketing_emails_opened_3m,marketing_emails_opened_12m,churn
623713312f644a28beb76834ea8913a4,57,male,590741,4,31948.094087239013,doctorate,employed,112,standard,2,0,1,0,1,0,0,6213.948616003208,1,2256.5977228684496,55,2731.9758474847886,5439.35982403128,1406.240743851648,654.803615255543,2,68,690.4585367982645,13958.410592875942,0,4,3693.8484995400086,99.60689324189218,0.17243564787655685,903.2797704246673,666.731844386469,1,1,4,9,363,False,True,passive,34,23,74,15,117,2,5,6.618389594438672,9.51912595318814,6,18,3,43,False
960aa516e4b04c0d884e9b71d69a89a2,89,male,2107831,2,21163.6131946181,secondary_education,self-employed,67,business,2,1,0,0,1,2,0,5777.830971375651,2,1127.4515726045531,87,1438.890118380848,332.75623590037185,900.1660653484736,1096.507996072484,1,6,3864.26422349188,15062.904366294115,1,3,3405.8135141402604,307.61895798527803,0.06917303092404409,422.9367472577433,2548.9050161908967,0,0,4,1,32,False,False,promoter,14,28,104,8,49,11,1,4.715811481940384,5.335396617058995,1,11,6,25,False
01e594adb2c44368940c302b1be46ef3,29,female,1829104,2,26166.24756586884,doctorate,retired,112,business,2,0,0,1,0,2,0,6053.181175359399,1,5041.716710589661,42,2811.409176979068,2954.0262874589607,1463.538143912833,384.2436539722669,18,12,4564.3428998983645,14965.096759520382,1,4,906.2842928319897,593.8252697204258,0.31492910379737815,867.5730760671179,1567.2029248337994,1,1,3,0,296,False,False,detractor,34,12,64,2,46,2,12,7.277195517482033,6.064031421671357,3,8,4,15,False
26367257f2064236ba5c9a4ec170ee56,73,female,2450183,4,30805.049486993314,secondary_education,other,0,business,3,1,1,1,0,2,2,5171.889051648509,1,3172.1858268845626,33,1075.868752775071,3906.694475840035,362.417589719533,625.5413528941274,10,15,2082.0700825136873,3383.0327464259535,2,1,4524.353206678134,444.2103851680963,0.1996774805730001,42.16367683482622,707.1123589688314,0,2,2,5,332,False,False,passive,118,118,10,16,64,18,91,4.650033409097154,5.667900758217314,9,4,9,24,False
eb96ae12980f46b28c3fd29b536b3e71,29,male,1972094,3,29157.193070049732,no_formal_education,self-employed,68,student,2,1,0,0,1,1,1,4802.031354839427,1,1197.8441438963841,103,2583.5620906942754,3918.5127757019673,540.5644890582007,1240.0546357015708,15,45,7010.831428869432,12406.142439419451,1,2,821.0875703549259,744.1225806418973,0.19219200959819302,119.15175902113947,2457.2639706515747,1,3,2,1,173,False,False,promoter,102,17,96,15,33,17,78,5.873729928923528,1.0600242368721178,1,1,3,29,False
3f35da9ac4d54be99498506eb7a8539f,29,male,1782242,3,20525.008650249867,doctorate,other,10,student,1,1,0,1,0,0,1,4245.568768427297,0,2336.648594377267,64,2385.134187540615,2903.2813068704127,566.649062774067,1120.652106564555,17,3,4875.9710757736775,17268.409255268496,2,5,4778.715091424815,446.3124238721863,0.1548456839258663,641.679318942959,2052.1926138504955,0,2,0,4,191,False,False,detractor,63,109,114,11,80,18,7,5.962665538689565,2.205017716192318,1,3,8,41,False
e65735e67f7441a49754b7ea87d7e02c,24,female,2446045,5,36923.6631027071,master,unemployed,45,business,2,1,0,0,0,0,1,6056.379153133779,2,1394.5825520006401,74,1468.3889433374259,3312.389369605755,1851.9867081345742,728.4222649468202,10,31,1038.3456064032753,297.23147451763,1,5,1135.7436393861706,662.8078693385202,0.2702629757151639,748.0178712702395,3473.2898613202788,0,3,0,7,53,False,False,promoter,72,114,109,22,44,6,44,5.744903423696284,7.58318996805353,7,13,8,21,False
e858f3cc2ed14accb4aaa12b9ecf4961,88,male,1263865,1,21572.269566904193,unknown,student,50,business,1,0,1,0,0,1,2,3461.2270218030835,1,2009.9503030831415,110,2400.551998119567,3991.894620149009,1290.455311204701,1251.0536472283054,18,77,2539.57065006323,16832.517162196364,1,5,3625.393325873399,662.2223513420391,0.2680401204987249,312.387506540986,2109.3819831355754,0,3,3,3,52,False,False,promoter,82,29,118,20,36,4,32,4.361816280665385,7.937216517100495,3,14,8,9,False
b96bc54e2333499691f4fc68f03d9302,34,female,222549,3,44636.257941074015,doctorate,employed,116,savings,3,2,1,0,0,1,2,3635.5475348896666,0,1979.7576382345876,42,945.1187308936101,4908.374968222519,890.565105814238,1085.4909958900212,7,60,4121.727879628413,9727.056318998457,1,4,2940.0548049749864,51.88929537714489,0.053168646741593495,543.0019954487464,1161.2393280322472,1,1,0,8,28,False,False,detractor,118,65,28,10,111,11,79,3.8544818446746967,2.5565319845147263,3,5,5,27,False
f4afc978aa0c437195b2df4ed9e8e5b5,26,male,629248,3,30747.73546790526,unknown,self-employed,74,standard,2,2,1,1,1,2,1,4586.529688143695,2,1433.7833076174181,19,1816.6094061029082,1373.7161382115023,907.6836129968124,490.0332317734661,11,47,3449.1816872945897,20616.772344262004,1,3,2847.310162270247,651.5335735836064,0.09115216354104293,782.6109373067724,1623.1866025965815,0,2,1,7,177,False,False,passive,106,62,14,3,32,12,84,5.745802615853702,6.409906231742204,3,18,5,30,False
f48431b875fa458e82c8c296d80cca7f,89,male,2535802,3,0.0,master,student,27,savings,1,2,0,0,0,2,2,2928.363272002665,0,2336.045652992303,114,3768.3329619254264,423.31087806883806,98.43250848397156,676.1375219756337,14,2,2056.6350519559783,17654.427066984044,0,0,4303.4773423524975,95.16859422142488,0.19138262578568202,149.8795218436183,4025.54185596425,0,2,2,7,220,False,False,passive,32,86,34,17,100,3,8,1.941526488588862,0.02283456781863258,6,19,1,31,False
0535ead2ab914073829ff5d21627cae1,73,male,1222691,3,38913.7749634495,doctorate,retired,47,student,3,1,1,1,0,1,1,1886.4251377112937,2,472.65102946174784,86,2928.96438186328,2221.3298759078975,917.5930296541233,679.9361124248242,8,64,500.39405905720287,17657.978981591245,1,2,6281.778881498029,15.478956486924858,0.3647007272391435,771.7705117773298,1260.8176758245804,1,0,1,3,229,False,False,passive,107,65,89,18,44,2,79,1.128343051948245,0.10474395254197955,4,11,1,11,False
208395d8b46e44a0af10760af2074836,88,female,580350,2,27403.60479948902,primary_education,student,94,student,3,1,1,1,0,2,2,7652.9479814390925,1,3075.053745747894,83,3507.0875762469313,1768.120463894962,604.2347436455932,1372.9849258686936,0,46,2128.9331122755693,15949.977544409208,1,2,849.6057207932131,1059.414732542642,0.24694727837810818,696.3344634754301,1713.4996603785664,1,3,1,6,152,True,False,detractor,101,96,82,24,13,18,39,3.7641450725204875,3.2010557543019735,4,2,8,35,False
d7cd5e4bac0549a0a88134d13da996d4,90,female,2176652,3,49593.45954525741,bachelor,student,91,standard,2,2,1,1,1,2,0,7000.731436093027,0,1300.8319105092696,115,1252.6722039627002,2978.5891429921044,1081.7748320222743,1173.3714699809682,11,22,2219.344794423093,8209.427884500037,0,4,6498.135905218574,290.1649212095406,0.3231927254215155,112.97813550779779,4356.433133864471,0,3,1,9,249,False,False,promoter,24,12,53,15,66,9,42,6.449746687092876,5.761062823166411,2,14,4,36,False
f69917d9d247468aa5300672ce39cf2d,75,female,793142,5,43310.27864340579,bachelor,self-employed,106,standard,3,0,1,1,0,2,1,3415.7420060966715,0,1114.301121687728,44,623.6653140748087,3957.079278110312,1339.4916540768854,1046.3555310290656,2,37,4932.767670671243,21369.321231635746,2,1,1459.1479990537773,468.9309903422901,0.22892502672070872,824.1283693313919,3221.2236823409803,0,0,3,9,342,False,False,passive,2,21,44,29,93,15,35,3.2759390821932617,4.318761491017441,5,0,0,26,False
daad101a97df4dfd85a7586e6a19e27a,77,female,765086,3,25351.278155969427,master,retired,2,business,2,2,1,1,0,2,2,1875.3871462056309,1,1880.349922168127,21,3799.9008199799932,2784.5591244999305,403.84220602151265,1612.1610142100658,7,59,2761.621564512089,13477.039382917812,1,1,2862.120450186755,303.4521291214231,0.20322258998738976,572.3590083471615,2665.620917063389,0,0,0,6,252,False,False,promoter,64,64,105,8,99,18,82,4.16786583872733,8.485002274202433,5,11,7,1,False
7214b04616aa437daccd5bafb60739d8,74,female,885735,1,38389.92133073212,doctorate,student,96,business,1,1,1,0,0,0,0,8087.025711708134,0,2509.3549870560582,101,1872.633858605452,1920.9175699205866,1499.3430566301208,1360.3689445635605,15,72,1175.7314757923364,16297.926321501358,1,0,2267.1682064058505,233.25420608589968,0.3439823746785276,53.94552026331212,246.91153512921915,0,0,2,2,191,False,False,passive,38,2,74,5,22,12,3,8.690316878204309,5.6803556926810534,9,14,6,17,False
74a72d7bbdef43a2ba55a66bb07f233e,30,male,1274678,4,8245.65745032952,no_formal_education,self-employed,5,savings,2,1,0,1,0,0,0,8888.824116141897,0,3737.4673895747387,16,6365.009342350567,2093.1246683657123,756.7353377923816,1462.8084156146283,17,48,249.35279984490444,15749.762630661722,1,4,7127.024032469048,463.4467801712392,0.3394081036811094,560.9390403286009,2996.605447388587,0,1,1,5,306,False,False,passive,49,95,37,24,102,5,5,4.951255147394005,8.229294634534751,3,14,7,28,False
5c91af86e3e742cb9bf72dc8dc535f6a,84,female,1078179,3,30882.477427100523,doctorate,employed,8,standard,1,0,0,0,1,1,0,11204.675907282826,0,3761.96506255022,6,1020.0512987727743,2825.360588141563,551.7828490692895,850.197764825752,18,54,1894.5359751145418,24642.755669521033,0,2,4636.343497247398,119.09913127428706,0.09468379007923161,307.6912991224042,1846.0946448778645,0,0,2,9,39,False,False,promoter,83,77,108,2,98,15,7,4.587747352659802,8.441256163378586,4,0,8,4,True
3c8cf46ae66d4907b0bd7a5d2fdbdaf0,53,female,1457858,3,43692.14707716434,unknown,unemployed,54,standard,1,2,0,1,1,1,0,9179.978662213172,0,2191.0102882517167,65,4516.89423479204,1376.3028184183613,746.9510188989362,865.4060147281631,16,2,3793.0985226215075,14843.2280864803,0,2,2299.250303514279,95.55612895834884,0.38241900780185256,369.7930393341886,1946.9564184064554,0,2,0,9,93,True,False,promoter,91,30,71,24,12,10,80,1.8799270870310592,2.5526641548016165,2,5,4,2,False
9660edfb48414a94a980b76b6acd3f5e,20,female,1208515,4,38790.84569996646,primary_education,employed,106,savings,1,2,1,1,0,1,2,7394.449520964959,0,5059.45498143184,94,3580.845244056546,2811.4159393351747,390.8095230095561,1543.7746920773868,1,38,1568.1411553983157,9527.238731979334,2,1,3127.6144444353413,50.937021269343575,0.2823646994699088,330.0981123158332,559.1394495849781,0,1,0,9,237,False,False,detractor,12,14,4,12,107,3,91,4.733435995524141,9.88752799907586,7,18,5,44,False
1668f968f4b34a16a066c43485bbd981,52,male,2879110,5,58040.924241960194,unknown,student,96,student,1,0,0,1,0,1,1,6242.619253504582,2,862.3897413655254,5,4806.211547605837,597.7112175986149,566.0724027057604,1522.4703299782686,19,33,638.181230939409,10358.247069845776,1,1,1990.4751521460325,909.4485216141701,0.15018427287671504,1001.0476578503929,3692.311078323018,0,3,1,7,307,False,False,promoter,64,46,38,14,50,14,66,4.791687652048541,7.705381538821384,5,6,8,48,False
c4ddcdfabb224d83857c5eaf674e1cb0,90,male,125543,4,33361.22963992822,primary_education,other,103,business,3,1,1,0,1,1,1,8829.789546247146,0,431.8813053066176,48,4649.740371482945,682.2786305377824,1709.8656897188198,681.4315386842802,12,75,4765.832505774114,16165.487961138238,1,1,3773.4796028143355,766.9542090806085,0.047306420123549076,286.56991436797,100.16467921166259,0,0,4,8,349,False,False,promoter,44,104,29,11,108,11,16,4.703751280267947,2.325553139696149,7,16,3,25,False
f729cc46ce85443d9d42c4af2d32fadf,22,female,962525,1,15241.067206109352,doctorate,retired,57,savings,1,2,0,0,1,1,0,5830.816935921929,1,3471.0964008274623,93,1033.4965656802176,1559.2448972841116,877.0316814995732,890.2940432865482,12,69,4032.39791962092,9765.914249226027,1,2,1323.853735386274,553.5483005847921,0.19807757825178993,320.0118383949972,3239.269984177862,1,2,3,0,32,False,False,detractor,67,77,117,1,65,7,29,9.381730914767028,1.817938879073024,5,15,2,19,False
0de028cb6f0842e8a80d41a43fbd665c,30,female,2221217,1,29184.399231261694,master,self-employed,108,student,1,1,0,0,1,1,2,9322.453490263242,2,3461.2872838241387,54,3418.826700814984,3089.7675870970534,884.6418220157643,789.1957546327299,15,49,152.7436335259231,13088.304766807953,1,5,3297.8018346581875,614.768983933048,0.17170959008207193,823.7139263303875,3925.0851841714293,1,2,1,5,47,False,False,detractor,102,35,43,23,5,15,65,4.935439276715698,4.649537930656618,1,0,7,21,False
3842a09e6489405896abf4392eeadcc2,98,female,14414,5,22015.348839365724,bachelor,employed,36,standard,1,2,0,0,1,1,0,9259.227317850022,0,1266.3951616350018,90,825.0812970424522,2992.795781001497,2068.9668594226173,155.5829948535751,14,7,780.5134307813714,15653.903374089998,2,3,5697.39899639362,1070.9618136385513,0.3197874467516014,724.7020506317444,2964.5965562202705,1,2,4,6,156,False,False,detractor,16,52,88,24,49,0,65,2.4461477367429376,6.57703688106494,7,18,8,7,False
0e0004b495c14d2199156bfab2c43fec,69,male,1211391,2,5246.191722037802,no_formal_education,other,99,student,1,0,1,0,0,2,0,4323.462791536884,2,1884.4522703834903,84,145.5397213395877,264.63490574794264,890.6784355507214,1438.5268937864766,4,74,4749.751557922695,13768.967743283178,0,2,5782.497627947067,810.4612279352567,0.4620720458520724,725.1324650924689,3161.335882629084,0,3,3,6,160,False,False,detractor,47,90,115,19,23,16,82,7.663309208256816,2.0988001056442886,4,7,2,45,False
b2267675584e4793bdf4fb59530636c9,22,male,2772052,1,34379.274350747015,no_formal_education,student,56,standard,2,0,1,0,1,0,0,6277.354151764537,0,3924.5506652789086,29,2841.9087855052917,1712.2840046952497,742.5772875631676,538.9474453959916,3,38,15.246138557075483,4689.628050273691,0,5,748.4512743172768,749.118010615249,0.20877466263255795,942.3441597497639,2159.888329318712,1,3,0,5,119,False,False,promoter,68,16,56,27,88,13,29,3.795881916076595,3.188281011947433,1,7,0,7,False
efde1695a36d4c449a13aea4ae413a4f,68,female,1714905,4,27438.581530603948,bachelor,employed,31,savings,2,2,0,0,0,0,0,6177.822479739598,1,1699.85042977809,30,1318.3804073255606,120.03101352210888,556.610413817802,1540.5603864353027,15,30,1740.6155321135357,17012.501403052556,2,4,1934.406195375025,345.791709227673,0.006072836039541063,827.028109832859,1642.6178928274535,1,3,3,9,80,False,False,detractor,44,8,107,20,24,17,23,4.8243917636929945,9.393055183667453,7,13,9,46,False
841e53bf73c245adb071a469430e9329,90,male,955767,3,31078.54855094945,doctorate,self-employed,42,business,3,2,0,1,1,2,0,5770.5944116604915,1,4120.529635991794,12,2731.4882864677757,1721.0757710495402,1625.9055039536738,59.726100894055094,0,0,3287.6736040105225,18920.039161697245,1,0,2772.8164649318087,497.43390594442366,0.15523441682131198,319.20663561388403,3203.466622777992,0,0,4,2,343,False,False,promoter,27,23,57,26,30,9,86,5.515347598295127,0.6856829297730709,5,3,9,39,False
e4fadf2ae7124bc7a5daa9bdcbf6e62a,91,female,248179,1,29249.18925530401,primary_education,unemployed,63,savings,3,1,1,0,0,2,2,949.8804300490128,2,51.24539659185257,37,2989.9534606219577,530.7085743395849,2363.3995246758177,848.6857709021067,6,54,4734.294497352834,15250.558703465125,2,5,5413.777591895165,474.1711967735582,0.30594980251041803,339.8079590751919,2361.5309725490592,0,3,4,3,44,False,False,detractor,100,36,48,14,24,19,49,5.920255011991382,4.782441326213738,8,15,7,18,False
56104588b1f641e98c0b059da844a272,23,male,409022,5,42060.48722141833,master,student,119,student,1,2,1,1,0,1,2,1647.2764300849526,1,3176.2952847599654,42,722.3382472023204,654.0523595978211,597.5371930835225,345.0988920941477,10,55,1154.3378928513257,7152.521641958316,1,4,2419.7817609524145,642.176179753644,0.31192648609840884,344.42659519862934,291.59447388854846,0,2,4,6,160,True,False,passive,82,67,38,13,68,8,69,6.330171281959759,9.428654948138089,1,3,4,11,False
cd7acb9ac4134d45a541f56f5daf2ed9,48,male,1452938,2,30488.047137821162,doctorate,unemployed,7,savings,2,0,1,1,0,2,1,727.8560005913087,0,1758.960836927432,58,3715.5438178056456,5486.620314366504,848.0896177117775,2088.5442012232975,17,67,2033.592889959458,11610.540855576342,0,0,250.35468102610594,117.62664259192763,0.016072492417026185,802.8589995913976,870.3642840345303,1,0,1,4,209,False,False,promoter,110,66,110,1,97,0,25,6.5989846469124585,1.85722407648875,8,2,5,28,False
413483ea932c4fbaa02d9796fb58a1bb,62,female,2243187,3,26852.657014998676,bachelor,employed,19,business,2,1,1,0,0,1,1,5259.786271849198,0,2345.3210595634678,85,1400.89288760388,3609.8944958869806,1354.3830465240967,1442.1172991307117,14,54,3931.0121880322504,8497.55344924025,2,3,4300.837218503121,285.73450703851137,0.15338091165282575,406.67175120453305,2782.6224326692072,1,1,0,8,336,False,False,detractor,62,43,5,18,94,12,80,4.599900560318987,8.037283694403648,2,16,0,38,False
6ba4065929a04bba9c5298a58b15c4a6,19,female,441610,4,34241.17348800326,unknown,self-employed,48,business,1,2,1,0,1,2,1,5256.344548852169,2,3383.866423872913,100,910.4958532573926,1694.2392014397274,1808.6371060211707,873.8379916628683,12,62,3815.2540906591553,8592.103219607861,1,5,4027.4870784954037,27.785295724683863,0.06220704706983268,765.9569318875263,2186.8600640507075,0,2,4,2,314,False,False,detractor,30,26,30,14,90,8,86,5.6189820515880715,7.693246068357167,9,9,0,20,False
56293c7b55ca4d11bca0545ecc26c876,42,male,1765500,5,24785.759941484812,master,student,73,standard,1,1,1,0,0,0,0,10136.153401794883,1,1588.5399361353832,56,5115.351316090442,4197.051541593066,1461.7357798296614,321.2989846529839,19,46,1511.3831746877913,9503.343448148418,0,0,2487.403048003062,495.5012255484699,0.19926597383584674,516.143765807218,1859.0019451865487,0,0,4,5,220,False,False,detractor,107,20,15,12,73,4,71,2.902306937735081,9.844255693464671,4,17,7,29,False
991a020e38504076aebc562796cc0d87,19,male,2388652,2,49746.17945898477,no_formal_education,other,21,standard,3,0,0,0,0,0,0,361.9233011624674,1,1357.2942653661244,28,2356.910459414889,967.5014809869572,983.5474357622097,53.00582487369161,16,14,2544.603268182718,14241.966176903297,2,2,294.0870393853047,301.72925188577375,0.25742382154244914,585.6364194992128,499.02572921176716,1,3,3,8,182,False,False,detractor,106,98,68,10,85,10,7,3.4516275646114756,4.6420509978103315,0,11,3,21,False
90cb9df7e64544f0a22a34bec752559c,81,male,187280,3,28878.276734433446,no_formal_education,student,25,business,2,1,1,0,1,0,1,4190.702889198337,0,1838.0922493785222,18,1186.6684650680913,1743.86462508966,821.6538829827111,1511.716609852728,11,24,3478.463358193951,19648.73378554992,2,1,4472.519025830974,724.3608635970622,0.17789234629847328,628.7702624632775,1564.9352805797369,0,2,4,0,193,True,False,promoter,37,70,99,12,71,15,69,4.420836258768622,9.344101283653233,9,5,6,8,False
b0f503cee6c04db0be95738116e0aa19,54,male,2670796,2,30650.48950076016,no_formal_education,self-employed,52,standard,3,0,1,0,1,0,0,5414.983756817303,2,285.15036536358593,25,2727.6735794357337,1580.439008869,1126.9289681346104,987.4549132433718,11,7,7185.310977743298,18545.492780503664,2,4,4384.4487588340635,533.0370333768736,0.10924337340472745,492.1506487166595,2695.727602523219,1,3,2,4,19,False,False,detractor,74,85,109,18,117,0,18,4.314492873619862,6.463304305236664,8,19,7,30,False
3632eefa83b946888a8660550afe3aa2,47,female,2609445,5,29652.4861773025,unknown,retired,12,standard,2,2,1,0,1,1,1,7367.034751627247,2,3275.7387613639794,3,1686.8159645240817,1693.933655107703,913.1814880677344,1494.0954336116174,4,10,7315.460448825133,14260.621052741659,0,5,1030.5832235805299,519.6863238385246,0.1413374324877165,661.676212619747,583.4025251963776,1,0,4,9,209,False,False,passive,68,78,82,12,12,17,43,2.882036663874106,8.292786948873408,6,4,9,29,False
bdcc92f90f044de8a44fdb4f5a03e719,58,female,2043734,3,24315.70368952672,unknown,other,82,student,3,2,1,0,0,0,0,3731.767133297563,1,45.27278267759971,9,276.7131927856278,1714.958594405057,1702.3600655719313,548.0851430586374,0,49,3726.8376235985406,11580.188535696543,2,5,4557.97782477215,146.37122882827344,0.04814061542402048,486.0099757641533,3674.8044458389177,1,2,3,0,213,True,False,promoter,58,26,10,19,35,3,13,3.4562844425531067,4.175957004099551,0,15,8,8,False
7bcd5e8ae8cc4888a2b42ea7b91266ad,23,female,2827230,5,33225.01201310656,secondary_education,employed,54,standard,2,1,1,1,1,2,0,1695.9294882631443,0,253.0193984871239,43,2697.8859553393086,1321.2608986746907,591.347660355309,971.6287582066299,19,52,2508.2924255303387,22681.500045245833,1,4,3020.6454663741165,268.26651438058025,0.1448435408793987,506.95463069259233,2316.546918520694,0,3,0,8,147,False,False,passive,67,6,78,7,65,16,20,4.601464323578879,8.004824978511941,4,15,3,38,False
4440459f98bf4e52915ff658e526cd15,53,male,444336,5,19826.30853383099,doctorate,self-employed,88,student,1,1,1,0,0,2,0,7638.711172067194,2,4170.752688032109,111,5273.138224206671,2376.071580901977,1210.7651625695391,1505.3299803499485,0,0,1651.2825900295948,2786.7060746805128,2,5,3745.6176112081835,106.2624258299611,0.1951605205627761,761.3148014649572,3215.094293559211,0,1,4,5,17,False,False,promoter,113,81,44,25,66,9,45,3.821551221545202,5.82922669614144,6,11,3,8,True
a7168a9539414f1ca1abdd5b0c1c2a6a,57,male,1360728,3,26577.692321614537,bachelor,retired,24,savings,3,1,0,1,1,1,2,1071.1972675884658,0,3578.222433556277,101,4179.741952425548,2414.593940012818,460.88919920648095,1313.2125967293146,4,58,1251.503995081375,6384.444297633026,0,4,2366.668847200464,795.3780491975872,0.2225825574676406,489.06600814495573,3228.2893793343546,0,1,3,6,302,False,False,promoter,90,54,76,11,61,16,35,4.091672795212096,1.9099085818646868,3,4,4,5,False
24db98c277104da09b62082aef30bf96,95,male,728490,5,42665.22896472428,unknown,self-employed,96,student,1,0,1,0,0,2,1,7231.1449080041975,1,1206.6306585202901,10,1045.7168056053824,2120.658972364362,1916.7159948472076,335.04866794748943,3,39,4399.624455888246,9273.28955351203,1,1,1084.7427380785111,535.0613075176445,0.13956314498096384,610.9836006068646,1764.9342138430038,1,1,4,0,67,False,False,passive,66,58,80,1,43,2,53,1.133156917349988,2.783844288833757,4,5,6,13,False
cda93102905744da97283d8c3cb29e0f,64,male,1169101,4,38126.61582904908,primary_education,unemployed,55,savings,1,2,1,0,1,0,0,864.557781819658,2,3478.7394691846466,92,2326.710098983853,3049.520854361015,622.3607199709945,938.1958168482913,14,54,1792.6863439869255,11887.49274810545,2,5,2493.7056865468753,646.3842483997843,0.04386206041169333,928.036980008397,2146.162186860946,0,0,0,0,226,False,False,promoter,104,29,110,11,35,17,25,7.202632080556067,5.173928122878206,2,7,9,22,False
157dce01c5f7408983047c7c270fdfed,19,female,627543,1,19405.8187111585,master,student,81,standard,1,2,1,0,1,1,2,834.1160527541751,1,2024.9044216539428,85,4395.8193098469965,882.9294031970126,1296.0722208827008,1709.661679677361,16,18,4639.303501571676,16181.528789633121,1,0,4098.113040174776,639.4173148151531,0.01297630083120746,296.41745258966506,2172.8546835388393,1,3,2,7,58,False,False,detractor,83,9,84,1,10,17,87,8.284926105885525,10.954863106782714,3,10,4,22,False
5cbada5f4f414368badbd83c8389954b,91,male,917136,4,28300.976055250932,unknown,student,82,standard,3,0,1,0,0,0,1,5038.062856080318,1,3468.2245690126174,54,3567.169576285459,3591.7115329435173,1077.4536147369322,632.1308064174893,1,46,1476.2820414279295,7922.924560391111,1,0,193.85075597045306,111.04231647103802,0.09719575917523356,546.6355074250469,1980.5936355551685,1,0,2,3,42,False,False,promoter,9,109,72,19,67,16,84,5.755204650734704,5.102139472572501,6,13,5,49,True
3350178a4feb4a4abaa705f6c378b069,38,female,1142529,5,24726.794537598173,unknown,student,70,student,1,0,0,1,1,1,1,1352.043795258182,2,2312.92602468134,48,167.7160803876534,3571.1710721911395,727.1187963179477,968.2450424600673,5,54,4000.747642225622,11730.901553242102,1,1,3011.0578690755915,418.3500364836177,0.22997386248208357,496.69836772997013,3237.308413981691,0,0,3,8,129,False,False,detractor,50,20,101,2,90,13,87,3.149175984222608,8.23110563924271,8,1,7,16,False
5249263df3db48f685f7db873ac82148,30,male,126479,5,27558.314724830463,primary_education,unemployed,99,student,3,2,1,0,0,2,0,3898.61268862475,0,1053.5021280236124,64,1517.2472988414684,1108.959632282681,1191.3442377290241,1651.818502419388,11,39,752.6166241253886,7563.140603806907,2,0,748.2488682413359,45.362166772000364,0.25204667645963286,289.27693805568106,2279.588672517917,1,1,0,4,230,False,False,passive,23,64,42,23,94,6,53,5.169901083656843,1.9709176979641292,6,12,1,0,False
bb1675a90262478692fb0887cd5eb018,92,male,737259,4,21240.507062850535,unknown,self-employed,90,student,1,2,0,0,1,1,2,6364.254590822118,2,2833.1160472730935,22,609.1032974720647,3042.5344867300555,1277.5642373209869,648.5218556930536,12,35,2019.7568028898181,14145.437460711644,0,3,3571.9702742633826,702.225328623058,0.019593775838620486,682.3351973152057,2236.710321905272,0,2,2,0,140,False,False,detractor,118,96,19,20,40,19,34,0.1050633478951637,5.322218876033836,2,0,6,11,False
bbdca2ca1cc94c379000d75891a3bb42,57,female,1009844,4,25554.289996064676,doctorate,retired,74,standard,2,1,1,1,0,0,2,4821.65369388087,1,1852.5351993850195,30,871.4515996122132,184.4908274105892,1396.8560210569826,1001.9990212091841,13,10,3680.6710162293552,13620.673057839467,0,1,2281.1421843347084,275.10337272714276,0.20480515727155996,452.09314583439226,2465.6438496863525,1,0,0,6,152,False,False,promoter,117,105,83,18,83,16,90,7.709051824910276,15.412193119111082,0,5,9,21,False
88db8c75e47543e59c8d6bc969331d9b,45,female,171527,1,16097.861441253663,primary_education,student,72,savings,1,0,1,1,1,0,1,3880.479949670864,1,2647.2580476580274,11,5664.45675671362,2400.0595886010055,625.7696517258645,1929.958199765068,14,38,2853.5095422516997,5474.444485745183,1,1,2762.581798886359,956.3662786522955,0.31329168816896713,71.90522043615397,2301.658214233837,0,2,1,1,246,False,False,passive,71,54,73,19,77,3,39,6.808452786505671,8.306133647855955,3,16,2,11,False
4cdc132fff3642448f8b7796bc9b186a,56,female,2017007,5,23903.541267371067,no_formal_education,student,114,standard,3,1,1,0,1,2,2,2882.572938928397,0,2588.774315806896,49,2885.079114616221,1612.254589724078,930.9641010323313,613.2399669837315,18,61,3970.3417059773333,8284.832971565476,0,5,4126.49606761103,111.24828553954615,0.2044816153148115,136.72938512538514,2373.8631805104897,1,3,0,9,176,False,False,detractor,65,106,19,9,70,10,34,2.533625325362992,6.41119097077642,1,19,1,49,False
bdace660946f404889e987e1eb32a5c1,97,male,1054180,3,18209.81964958919,master,employed,41,business,1,0,1,0,1,2,0,1819.4288164762452,2,2293.250230506739,65,5203.231225465532,241.2507963847711,1548.0098508096753,1375.6106989264745,15,42,4222.840176018555,392.6385325294632,1,2,3460.2539606123114,203.23294309790055,0.030352838596471227,237.76626614746573,461.59297498999763,0,1,4,9,136,False,False,passive,67,1,34,15,1,17,38,8.490237837624433,5.773070667889672,3,12,6,40,True
